company_name,category,website,email,all_emails,phone,address,linkedin,facebook,instagram,rating,review_count,company_size,hourly_rate,min_project,search_query,profile_url,source,engine,email_verified,score,tier,scraped_at,first_seen_at,last_seen_at,industry,tags,sub_industries,employee_count,firm_size_band,is_enterprise,tag_confidence,tag_source,region
SWUMed - Southwestern University Medical Center formerly Sacred Heart Hospital,Medical Center,https://www.swumed.com/,,,+63 998 561 2707,"53 J. Urgello St, Cebu City, 6000 Cebu, Philippines",,,,3.0,67,,,,Hospitals in Cebu,https://www.google.com/maps/place/SWUMed+-+Southwestern+University+Medical+Center+formerly+Sacred+Heart+Hospital/data=!4m7!3m6!1s0x33a9995144727c6d:0x48a1288ab4d88683!8m2!3d10.3038482!4d123.8922543!16s%2Fg%2F1tl8h7h8!19sChIJbXxyRFGZqTMRg4bYtIoooUg?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,32,D,2026-08-19T20:51:26.411Z,,,healthcare,healthcare; education-training,education-training,,,false,0.7999999999999999,rules,southeast-asia
"John H. Stroger, Jr. Hospital of Cook County",General hospital,"https://cookcountyhealth.org/locations/john-h-stroger-jr-hospital-of-cook-county/?utm_source=GMBSocialClimb&utm_medium=JohnH.Stroger,Jr.HospitalofCookCounty",,,(312) 864-6000,"1969 W Ogden Ave, Chicago, IL 60612",https://www.linkedin.com/company/cook-county-health,https://www.facebook.com/Cookcountyhhs,https://www.instagram.com/cookcountyhealth/,3.1,"1,265",,,,Hospitals in Chicago,"https://www.google.com/maps/place/John+H.+Stroger,+Jr.+Hospital+of+Cook+County/data=!4m7!3m6!1s0x880e2d15b2a123d1:0xb14ed1f159f8b336!8m2!3d41.8727197!4d-87.6737256!16zL20vMDVzdDEx!19sChIJ0SOhshUtDogRNrP4WfHRTrE?authuser=0&hl=en&rclk=1",google_maps,normal_scraper,,32,D,2026-08-19T21:08:30.081Z,,,healthcare,healthcare,,,,false,0.7,rules,north-america
Massachusetts General Hospital,General hospital,http://www.massgeneral.org/,,,(617) 726-8707,"275 Cambridge St, Boston, MA 02114",,,,3.4,88,,,,Hospitals in Boston,https://www.google.com/maps/place/Massachusetts+General+Hospital/data=!4m7!3m6!1s0x89e37099830ca737:0xf0afcda84573a520!8m2!3d42.3613671!4d-71.0681857!16s%2Fg%2F11f62fvnfr!19sChIJN6cMg5lw44kRIKVzRajNr_A?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,32,D,2026-08-19T21:10:00.973Z,,,healthcare,healthcare,,,,false,0.7,rules,north-america
Lemuel Shattuck Hospital,General hospital,http://www.mass.gov/eohhs/gov/departments/dph/programs/hospitals/shattuck/overview-lemuel-shattuck-hospital.html,,,(617) 522-8110,"170 Morton St, Jamaica Plain, MA 02130",,,,2.7,79,,,,Hospitals in Boston,https://www.google.com/maps/place/Lemuel+Shattuck+Hospital/data=!4m7!3m6!1s0x89e3795c37ebb613:0x25894b5020842b75!8m2!3d42.2996126!4d-71.1019593!16s%2Fg%2F11bt_h2b5v!19sChIJE7brN1x544kRdSuEIFBLiSU?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,32,D,2026-08-19T21:10:00.973Z,,,healthcare,healthcare,,,,false,0.7,rules,north-america
Vivantes Hospital Am Urban,General hospital,http://www.vivantes.de/kau,,,+49 30 130210,"Dieffenbachstraße 1, 10967 Berlin-Bezirk Friedrichshain-Kreuzberg, Germany",https://www.linkedin.com/company/vivantesgmbh,https://www.facebook.com/vivantes/,https://www.instagram.com/vivantes.berlin/,2.7,"1,187",,,,Hospitals in Berlin,https://www.google.com/maps/place/Vivantes+Hospital+Am+Urban/data=!4m7!3m6!1s0x47a84fcdd14b4fe9:0x2ba93557aad8e78b!8m2!3d52.4940648!4d13.4088146!16s%2Fg%2F155r26k1!19sChIJ6U9L0c1PqEcRi-fYqlc1qSs?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,32,D,2026-08-19T21:14:02.289Z,,,healthcare,healthcare,,,,false,0.7,rules,europe
Accident Hospital Berlin,General hospital,https://www.ukb.de/,,,+49 30 56810,"Warener Str. 7, 12683 Berlin, Germany",https://de.linkedin.com/company/unfallkrankenhaus-berlin,,https://www.instagram.com/ukbberlin/,3.3,"1,073",,,,Hospitals in Berlin,https://www.google.com/maps/place/Accident+Hospital+Berlin/data=!4m7!3m6!1s0x47a849614d96448b:0x7e11f4c57880e72e!8m2!3d52.5193462!4d13.5674307!16s%2Fg%2F121zv3ld!19sChIJi0SWTWFJqEcRLueAeMX0EX4?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,32,D,2026-08-19T21:14:02.289Z,,,healthcare,healthcare,,,,false,0.7,rules,europe
Montreal Sacred Heart Hospital,General hospital,https://www.ciusssnordmtl.ca/installations/hopitaux/hopital-du-sacre-coeur-de-montreal/,,,+1 514-338-2222,"5400 Boul Gouin O, Montréal, QC H4J 1C5, Canada",https://www.linkedin.com/company/santequebecnordmtl/,https://www.facebook.com/santequebec.nordmtl/,https://www.instagram.com/santequebec.nordmtl/,3.2,"1,196",,,,Hospitals in Montreal,https://www.google.com/maps/place/Montreal+Sacred+Heart+Hospital/data=!4m7!3m6!1s0x4cc9228bb89f7e7f:0xbf393ae53d022797!8m2!3d45.5324662!4d-73.7145693!16s%2Fm%2F05p6zsr!19sChIJf36fuIsiyUwRlycCPeU6Ob8?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,32,D,2026-08-19T21:18:51.912Z,,,healthcare,healthcare,,,,false,0.7,rules,north-america
Jewish General Hospital,General hospital,https://www.jgh.ca/,,,+1 514-340-8222,"3755 Chem. de la Côte-Sainte-Catherine, Montréal, QC H3T 1E2, Canada",https://www.linkedin.com/company/santequebeccentre-ouest-de-l-ile-de-montreal-universitaire/,https://www.facebook.com/santequebec.centreouestilemontreal,https://www.instagram.com/ciussscentreouest/,3.1,"1,408",,,,Hospitals in Montreal,https://www.google.com/maps/place/Jewish+General+Hospital/data=!4m7!3m6!1s0x4cc919eec8ecff79:0xbc05b9a74eaff7e1!8m2!3d45.4974933!4d-73.6300101!16zL20vMGJzMXE5!19sChIJef_syO4ZyUwR4fevTqe5Bbw?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,32,D,2026-08-19T21:18:51.912Z,,,healthcare,healthcare,,,,false,0.7,rules,north-america
Werribee Mercy Hospital,General hospital,https://health-services.mercyhealth.com.au/our-locations/werribee-mercy-hospital/,,,+61 3 8754 3000,"300 Princes Hwy, Werribee VIC 3030, Australia",https://au.linkedin.com/company/mercy-health-aus,https://www.facebook.com/MercyHealthAus,,2.2,"1,230",,,,Hospitals in Melbourne,https://www.google.com/maps/place/Werribee+Mercy+Hospital/data=!4m7!3m6!1s0x6ad688ab453acd53:0xc55e16941ec110f5!8m2!3d-37.8860504!4d144.6986256!16zL20vMDZ0c3Ft!19sChIJU806RauI1moR9RDBHpQWXsU?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,32,D,2026-08-19T21:20:22.415Z,,,healthcare,healthcare,,,,false,0.7,rules,apac-anz
Northern Hospital Epping,General hospital,http://www.nh.org.au/,,,+61 3 8405 8000,"185 Cooper St, Epping VIC 3076, Australia",https://au.linkedin.com/company/northern-health,https://www.facebook.com/northernhealthau/,https://www.instagram.com/northernhealthau/,2.4,"1,448",,,,Hospitals in Melbourne,https://www.google.com/maps/place/Northern+Hospital+Epping/data=!4m7!3m6!1s0x6ad64efa9240fb8d:0x3e6f61d5dd0db435!8m2!3d-37.6531452!4d145.0150845!16s%2Fm%2F09gmksf!19sChIJjftAkvpO1moRNbQN3dVhbz4?authuser=0&hl=en&rclk=1,google_maps,normal_scraper,,32,D,2026-08-19T21:20:22.415Z,,,healthcare,healthcare,,,,false,0.7,rules,apac-anz
Wimbledon Dental Centre,dentist,https://www.wimbledondentalcare.co.uk/,info@wimbledondentalcare.co.uk,info@wimbledondentalcare.co.uk,,,,https://www.facebook.com/WimbledonDentalCare/,,,,,,,healthcare/London,https://www.openstreetmap.org/node/6505643079,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:29:58.146Z,,,healthcare,healthcare,,,,false,0.95,rules,europe
Beverley Dental,dentist,https://beverleydental.co.uk/,info@beverleydental.co.uk,info@beverleydental.co.uk,,,,https://www.facebook.com/beverleydentalraynespark/,http://www.instagram.com/beverleydentalraynespark,,,,,,healthcare/London,https://www.openstreetmap.org/node/6521485778,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:29:58.146Z,,,healthcare,healthcare,,,,false,0.95,rules,europe
Sangam Surgery,doctors,https://www.sangamsurgery.nhs.uk/,info.chandra1@nhs.net,info.chandra1@nhs.net,,,,,https://www.instagram.com/sangam_surgery/,,,,,,healthcare/London,https://www.openstreetmap.org/node/9707587496,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:29:58.146Z,,,healthcare,healthcare,,,,false,0.8999999999999999,rules,europe
London Women's Clinic,clinic,https://www.londonwomensclinic.com/,info@londonwomensclinic.com,info@londonwomensclinic.com,,,,https://www.facebook.com/LondonWomensClinic,https://www.instagram.com/londonwomensclinic,,,,,,healthcare/London,https://www.openstreetmap.org/node/9919632690,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:29:58.146Z,,,healthcare,healthcare,,,,false,0.8999999999999999,rules,europe
London Egg Bank,clinic,https://www.londoneggbank.com/,info@londoneggbank.com,info@londoneggbank.com,,,,https://www.facebook.com/londoneggbank,https://www.instagram.com/londoneggbank/,,,,,,healthcare/London,https://www.openstreetmap.org/node/9919632691,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:29:58.146Z,,,healthcare,healthcare; finance-insurance,finance-insurance,,,false,0.7999999999999999,rules,europe
Canada Water Dental Health,dentist,https://www.canadawaterdental.co.uk/,info@canadawaterdental.co.uk,info@canadawaterdental.co.uk,,,,https://www.facebook.com/p/Canada-Water-Dental-Health-100063501825368/,https://www.instagram.com/canadawaterdentalhealth/,,,,,,healthcare/London,https://www.openstreetmap.org/node/9980479851,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:29:58.146Z,,,healthcare,healthcare,,,,false,0.95,rules,europe
Indigo Medical Clinic,clinic,https://indigomc.co.uk/,info@indigomc.co.uk,info@indigomc.co.uk,,,,https://www.facebook.com/indigomedicalclinic/,https://www.instagram.com/indigomedicalclinic/,,,,,,healthcare/London,https://www.openstreetmap.org/node/11001789963,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:29:58.146Z,,,healthcare,healthcare,,,,false,0.95,rules,europe
HSDC,dentist,https://www.harleystreetdentalclinic.co.uk/,info@hsdc.net,info@hsdc.net,,,,https://www.facebook.com/HarleyStreetDentalClinic/,https://www.instagram.com/harleystreetdentalclinic/,,,,,,healthcare/London,https://www.openstreetmap.org/node/12272891545,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:29:58.146Z,,,healthcare,healthcare,,,,false,0.8999999999999999,rules,europe
Peckham Veterinary Surgery,veterinary,https://peckhamvets.co.uk/,reception@peckhamvets.co.uk,reception@peckhamvets.co.uk,,,,https://www.facebook.com/PeckhamVets,https://www.instagram.com/peckhamvets/,,,,,,healthcare/London,https://www.openstreetmap.org/node/12323760232,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:29:58.146Z,,,healthcare,healthcare,,,,false,0.8999999999999999,rules,europe
Dentist By The Green,dentist,https://dentistbythegreen.co.uk/,hello@dentistbythegreen.co.uk,hello@dentistbythegreen.co.uk,,,,https://www.facebook.com/dentistbythegreen,https://www.instagram.com/dentistbythegreen/,,,,,,healthcare/London,https://www.openstreetmap.org/node/12678085086,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:29:58.146Z,,,healthcare,healthcare,,,,false,0.8999999999999999,rules,europe
Petals Vets,veterinary,https://www.petals.vet,info@petals.vet,info@petals.vet,,,,https://www.facebook.com/profile.php,http://instagram.com/petalsvets,,,,,,healthcare/London,https://www.openstreetmap.org/node/12944457049,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:29:58.146Z,,,healthcare,healthcare,,,,false,0.95,rules,europe
eye | smile dentists and opticians,dentist,http://eyesmile.com/,highstreet@eyesmile.com,highstreet@eyesmile.com,,,,https://en-gb.facebook.com/eyesmile.home/,https://www.instagram.com/eyesmilepractice/,,,,,,healthcare/London,https://www.openstreetmap.org/way/762693159,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:29:58.146Z,,,healthcare,healthcare,,,,false,0.8999999999999999,rules,europe
Deeney's Cafe,cafe,https://www.deeneys.com/william-morris-gallery,carol@deeneys.com,carol@deeneys.com,,,,https://www.facebook.com/deeneys/,http://instagram.com/deeneys,,,,,,general/London,https://www.openstreetmap.org/node/1872513014,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Souter Bros.,cafe,https://www.souterbros.co.uk,info@stagheaddesigns.com,info@stagheaddesigns.com,,,,https://www.facebook.com/souterbros/,https://www.instagram.com/souterbros/,,,,,,general/London,https://www.openstreetmap.org/node/1983523847,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Alma,cafe,https://www.almacafe.co.uk,info@almacafe.co.uk,info@almacafe.co.uk,,,,https://www.facebook.com/almacafelondon/,https://www.instagram.com/almacafelondon/,,,,,,general/London,https://www.openstreetmap.org/node/3457361812,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Bloqs Kitchen,cafe,https://buildingbloqs.com/kitchen/,info@bloqslondon.com,info@bloqslondon.com,,,,https://www.facebook.com/shopify,https://instagram.com/shopify,,,,,,general/London,https://www.openstreetmap.org/node/3550615596,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Nest,restaurant,https://www.nestfood.co.uk/,hello@nestfood.co.uk,hello@nestfood.co.uk,,,,,https://www.instagram.com/nest_food/,,,,,,general/London,https://www.openstreetmap.org/node/5483292921,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
STK Steakhouse,restaurant,https://stksteakhouse.com/venues/london-strand/,info@togrp.com,info@togrp.com,,,,https://www.facebook.com/eatSTK/,https://www.instagram.com/eatstk,,,,,,general/London,https://www.openstreetmap.org/node/6386585285,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Lockhouse,restaurant,https://www.lockhouselondon.com/,lockhouse@youngs.co.uk,lockhouse@youngs.co.uk,,,,https://www.facebook.com/LockhouseLondon,https://www.instagram.com/lockhouselondon,,,,,,general/London,https://www.openstreetmap.org/node/6853206778,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Shelly's Tap and Grill Restaurant,restaurant,https://shellystapandgrill.com/,shellystapandgrill@lamplighterinn.ca,shellystapandgrill@lamplighterinn.ca,,,,https://www.facebook.com/pages/Shellys-Tap-and-Grill/139907281834,,,,,,,general/London,https://www.openstreetmap.org/node/7006969452,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Shikumen,restaurant,https://www.shikumen.co.uk/,sbush@shikumen.co.uk,sbush@shikumen.co.uk,,,,,https://www.instagram.com/shikumen.w12/,,,,,,general/London,https://www.openstreetmap.org/node/7191434885,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
No 3 at Nightingale Place,restaurant,https://www.no3clapham.co.uk,info@no3clapham.co.uk,info@no3clapham.co.uk,,,,http://www.facebook.com/no.3restaurantbistro/,https://www.instagram.com/no.3restaurant/,,,,,,general/London,https://www.openstreetmap.org/node/7787037160,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Tenmaru,restaurant,https://www.tenmaru.co.uk/,tenmaru.london@hotmail.com,tenmaru.london@hotmail.com,,,,https://www.facebook.com/pages/category/Ramen-Restaurant/Tenmaru-102582751382086/,https://www.instagram.com/tenmaru_ramen/,,,,,,general/London,https://www.openstreetmap.org/node/8264049280,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Salt and Slate,restaurant,https://saltandslate.co.uk/,eat@saltandslate.co.uk,eat@saltandslate.co.uk,,,,https://www.facebook.com/saltandslatecatering/,https://www.instagram.com/saltandslate/,,,,,,general/London,https://www.openstreetmap.org/node/8475949329,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Palmyra's Kitchen,restaurant,https://palmyraskitchen.com/,palmyra.res@gmail.com,palmyra.res@gmail.com,,,,https://www.facebook.com/palmyraskitchenn4,https://www.instagram.com/palmyraskitchenn4/,,,,,,general/London,https://www.openstreetmap.org/node/9211290806,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
The Farm Community Kitchen,cafe,https://www.thefarmcommunitykitchen.com/,thefarmcommunitykitchen@gmail.com,thefarmcommunitykitchen@gmail.com,,,,http://facebook.com/thefarmcommunitykitchen/,https://www.instagram.com/the_farm_community_kitchen/,,,,,,general/London,https://www.openstreetmap.org/node/9579021663,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail; agriculture-food,agriculture-food,,,false,0.6,rules,europe
Jamaica Blue,cafe,https://www.jamaicablue.co.uk/,info@jamaicablue.co.uk,info@jamaicablue.co.uk,,,,https://www.facebook.com/uk.jamaicablue/,https://www.instagram.com/jamaicablueuk/,,,,,,general/London,https://www.openstreetmap.org/node/9933956942,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Choppers Barbers,hairdresser,https://www.choppersbarbers.co.uk/,info@choppersbarbers.co.uk,info@choppersbarbers.co.uk,,,,https://www.facebook.com/profile.php,https://www.instagram.com/choppers.barbers,,,,,,general/London,https://www.openstreetmap.org/node/9979649184,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,beauty-wellness,beauty-wellness,,,,false,0.8999999999999999,rules,europe
Gaff,cafe,https://www.thegaffspace.co.uk/,hello@thegaffspace.co.uk,hello@thegaffspace.co.uk,,,,https://www.facebook.com/GAFFDEPTFORD,https://www.instagram.com/gaff_ldn,,,,,,general/London,https://www.openstreetmap.org/node/10081733456,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Salt the Radish,cafe,https://salttheradish.com/,info@salttheradish.com,info@salttheradish.com,,,,//www.facebook.com/sharer.php,,,,,,,general/London,https://www.openstreetmap.org/node/10110257535,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Bob's Lobster,restaurant,https://www.bobslobster.com/,bob@bobslobster.com,bob@bobslobster.com,,,,https://www.facebook.com/bobslobster,http://instagram.com/bobs_lobster,,,,,,general/London,https://www.openstreetmap.org/node/10225863101,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Smashing Plates,restaurant,https://smashingplates.uk/,opa@smashingplates.uk,opa@smashingplates.uk,,,,https://www.facebook.com/smashingplatesuk/,http://www.instagram.com/smashingplatesuk,,,,,,general/London,https://www.openstreetmap.org/node/10225863102,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Paradox Coffee,cafe,https://www.welcometotheparadox.com/,hello@welcometotheparadox.com,hello@welcometotheparadox.com,,,,,http://instagram.com/the_other_paradox,,,,,,general/London,https://www.openstreetmap.org/node/10284727897,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.8999999999999999,rules,europe
Green & Fortune Cafe,cafe,http://www.greenandfortunecafe.co.uk/,cafeenquiries@greenandfortune.co.uk,cafeenquiries@greenandfortune.co.uk,,,,,http://instagram.com/gandfcafe,,,,,,general/London,https://www.openstreetmap.org/node/10592532918,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Elyse Beauty & Laser Clinic,beauty,https://elyseclinic.co.uk,contact@elyseclinic.co.uk,contact@elyseclinic.co.uk,,,,https://www.facebook.com/elyseclinic,https://www.instagram.com/elyse_clinic/,,,,,,general/London,https://www.openstreetmap.org/node/10671816722,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,healthcare,healthcare; beauty-wellness,beauty-wellness,,,false,0.6,rules,europe
David John Hair Studio,hairdresser,https://davidjohnhair.co.uk,davidjohnhair@hotmail.co.uk,davidjohnhair@hotmail.co.uk,,,,https://www.facebook.com/DavidJohnHair,davidjohnhairstudio,,,,,,general/London,https://www.openstreetmap.org/node/11002428434,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,beauty-wellness,beauty-wellness; media-entertainment,media-entertainment,,,false,0.7999999999999999,rules,europe
Java Whiskers Cat Café Marylebone,cafe,https://javawhiskers.co.uk/marylebone/,info@javawhiskers.co.uk,info@javawhiskers.co.uk,,,,https://www.facebook.com/javawhiskersuk,https://www.instagram.com/reel/DcJqgrEMMd7/,,,,,,general/London,https://www.openstreetmap.org/node/11141710133,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Village Tandoori,restaurant,https://www.villagetandoorin21.com/index.html,contact@villagetandoorin21.com,contact@villagetandoorin21.com,,,,https://www.facebook.com/,https://www.instagram.com/,,,,,,general/London,https://www.openstreetmap.org/node/11296368082,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Vas' Barbers,hairdresser,https://www.vasbarbers.co.uk/,contact@vasbarbers.co.uk,contact@vasbarbers.co.uk,,,,http://www.facebook.com/VasBarbersWinchmoreHill,,,,,,,general/London,https://www.openstreetmap.org/node/11296368083,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,beauty-wellness,beauty-wellness,,,,false,0.8999999999999999,rules,europe
Little Bird,restaurant,https://littlebirdrestaurants.com/,chiswick@littlebirdrestaurants.com,chiswick@littlebirdrestaurants.com,,,,https://www.facebook.com/littlebirdrestaurants/,https://www.instagram.com/littlebirdrestaurant/,,,,,,general/London,https://www.openstreetmap.org/node/11355881804,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Lashtique Eyelash Extensions Kensington,beauty,https://www.lashtique.co.uk/locations/kensington/,office@lashtique.co.uk,office@lashtique.co.uk,+44 7851 372073,"Shrewsbury Street, London, W10 5DP",,https://www.facebook.com/LashtiqueEyelashExtensions/,,,,,,,general/London,https://www.openstreetmap.org/node/11394860686,openstreetmap,normal_scraper,unknown,32,D,2026-08-19T21:37:46.141Z,,,beauty-wellness,beauty-wellness,,,,false,0.7,rules,europe
Cafe in the Crypt,cafe,https://www.stmartin-in-the-fields.org/cafe-in-the-crypt/,team@suredigital.co.uk,team@suredigital.co.uk,,,,https://www.facebook.com/stmartininthefields,https://www.instagram.com/stmartininthefields,,,,,,general/London,https://www.openstreetmap.org/node/11982082826,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Paesan,restaurant,https://paesanlondon.com/,reservations@paesanlondon.com,reservations@paesanlondon.com,,,,https://www.facebook.com/paesanlondon,https://www.instagram.com/paesanlondon_/,,,,,,general/London,https://www.openstreetmap.org/node/12633147096,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Pique-Nique,restaurant,https://pique-nique.co.uk/,jobs@pique-nique.co.uk,jobs@pique-nique.co.uk,,,,,https://www.instagram.com/piquenique32,,,,,,general/London,https://www.openstreetmap.org/node/12693510490,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Bake with Monia,cafe,https://www.bakewithmonia.com/,bakewithmoniauk@gmail.com,bakewithmoniauk@gmail.com,,,,,https://www.instagram.com/bake.withmonia/,,,,,,general/London,https://www.openstreetmap.org/node/13175150801,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Quality Wines,restaurant,https://qualitywinesfarringdon.com/,info@qualitywinesfarringdon.com,info@qualitywinesfarringdon.com,,,,,https://www.instagram.com/qualitywinesfarringdon/,,,,,,general/London,https://www.openstreetmap.org/node/13452861401,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Walnut Tree Café,cafe,https://www.seacc.uk/cafe/,welcome@seacc.uk,welcome@seacc.uk,,,,,https://instagram.com/seaccfulham,,,,,,general/London,https://www.openstreetmap.org/node/13705050548,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
The Libra Theatre Cafe,cafe,https://www.thelibratc.com/,thelibracontact@gmail.com,thelibracontact@gmail.com,,,,,https://www.instagram.com/thelibratc,,,,,,general/London,https://www.openstreetmap.org/node/13929218770,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
The Grange,restaurant,https://grangerestaurant.co.uk/,info@grangerestaurant.co.uk,info@grangerestaurant.co.uk,,,,https://www.facebook.com/grangebarandrestaurant/,https://www.instagram.com/the_grange_restaurant/,,,,,,general/London,https://www.openstreetmap.org/way/95410803,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
SuperStar BBQ,restaurant,https://www.superstarbbq.co.uk/,info@superstarbbq.co.uk,info@superstarbbq.co.uk,,,,https://www.facebook.com/SuperStarBBQLondon,https://www.instagram.com/superstarbbquk/,,,,,,general/London,https://www.openstreetmap.org/way/364431785,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
Priory Park Cafe,cafe,https://prioryparkcafe.co.uk/,bookings@prioryparkcafe.co.uk,bookings@prioryparkcafe.co.uk,,,,,https://www.instagram.com/priorypark_cafe/,,,,,,general/London,https://www.openstreetmap.org/way/499290105,openstreetmap,normal_scraper,alive,32,D,2026-08-19T21:37:46.141Z,,,hospitality-retail,hospitality-retail,,,,false,0.7,rules,europe
